CompanyCode,EPS,ROA,Dbequrt,year
1671,0.18,3.873,172.8807,2017
1671,2.023,29.5429,89.2095,2018
1672,1.4884,18.9271,23.3442,2009
1672,1.3936,15.0933,28.5688,2010
1672,1.6521,19.8996,43.8497,2011
1672,0.5092,5.5244,46.9451,2012
1672,0.6202,5.8526,54.2789,2013
1672,0.58,5.0561,40.0626,2014
1672,0.34,2.0227,45.4657,2015
1672,0.62,3.5732,71.3718,2016
1672,0.9454,4.3306,70.5799,2017
1672,0.498,2.3974,69.9072,2018
1673,-1.318,-12.73,442.2011,2009
1673,0.11,1.0189,480.687,2010
1673,0.09,0.7339,571.9034,2011
1673,0.05,0.3826,596.1991,2012
1673,0.0237,0.2263,205.2514,2013
1673,0.03,0.2221,258.9361,2014
1673,-1.0842,-7.79,402.0369,2015
1673,0.0577,0.4273,396.318,2016
1673,0.12,0.8501,394.4155,2017
1673,1.2111,9.6065,112.7073,2018
1674,0.69,13.9523,98.5513,2009
1674,0.973,14.1496,113.7929,2010
1674,1.16,13.698,115.313,2011
1674,1.201,12.2668,112.2648,2012
1674,1.34,12.3806,166.0101,2013
1674,1.725,10.5445,147.0198,2014
1674,1.852,9.7696,164.9287,2015
1674,1.927,9.2178,162.1346,2016
1674,2.079,7.906,177.8876,2017
1674,2.546,8.1269,174.2753,2018
1675,1.68,17.0456,37.2146,2009
1675,2.7,21.0757,47.6422,2010
1675,2.02,13.2418,46.7907,2011
1675,1.85,10.1139,49.4079,2012
1675,1.74,7.946,63.9835,2013
1675,2.61,9.9331,62.5713,2014
1675,2.01,6.6974,66.0961,2015
1675,1.01,6.7854,80.6354,2016
1675,1.11,6.7541,80.5296,2017
1675,0.97,6.6892,79.0817,2018
1677,0.0758,0.4494,570.0179,2009
1677,0.0288,0.2947,829.7533,2010
1677,-0.27,-1.2738,1013.2425,2011
1677,0.1,0.5882,1050.4117,2012
1677,0.02,0.0373,1004.9975,2013
1677,-0.25,-1.332,1095.4754,2014
1677,0.23,2.1686,402.6488,2015
1677,0.11,0.9124,367.2725,2016
1677,-0.65,-6.2595,535.1865,2017
1677,0.03,0.3121,485.9772,2018
1678,0.25,4.3875,454.9085,2009
1678,0.34,3.9613,533.2561,2010
1678,0.54,4.8052,546.2774,2011
1678,0.31,2.3961,537.1308,2012
1678,0.16,1.8049,517.0802,2013
1678,0.05,0.7497,133.2483,2014
1678,-0.3,-1.5671,124.0949,2015
1678,0.08,1.593,179.6989,2016
1678,0.52,2.8144,204.8578,2017
1678,0.1,0.5179,367.5287,2018
1679,0.0781,4.3833,28.4621,2009
1679,0.0489,2.3176,76.3148,2010
1679,0.0659,2.5728,81.423,2011
1679,-0.1333,-5.3391,76.1899,2012
1679,0.0916,4.1846,43.3158,2013
1679,0.0342,1.7692,27.8078,2014
1679,-0.0663,-3.7783,23.61,2015
1679,0.0711,3.7794,45.1017,2016
1679,0.2449,11.6653,29.0143,2017
1679,0.0117,0.6074,12.8254,2018
1681,0.23,2.2537,410.1493,2009
1681,0.3,3.8369,535.5551,2010
1681,0.42,2.5465,244.718,2011
1681,0.59,4.0984,258.2728,2012
1681,0.4,2.5919,270.4823,2013
1681,0.82,4.6745,276.4104,2014
1681,0.48,2.6273,456.1275,2015
1681,0.32,2.3953,271.774,2016
1681,0.47,2.4741,275.8761,2017
1681,0.36,2.4176,261.1752,2018
1682,0.0063,0.4765,117.0641,2009
1682,0.1287,3.3522,97.4344,2010
1682,0.0589,1.3627,48.44,2011
1682,0.0618,1.1444,69.6559,2012
1682,0.0413,0.7016,74.7121,2013
1682,-0.1769,-2.761,110.6954,2014
1682,0.0283,0.2032,189.6165,2015
1682,-0.5029,-6.1841,145.8321,2016
1682,-0.4186,-6.1446,191.1733,2017
1682,0.0978,1.6249,28.1074,2018
1683,0.68,12.5144,51.1139,2009
1683,0.88,12.7609,41.9676,2010
1683,0.73,9.1058,35.9538,2011
1683,0.72,7.7988,58.7767,2012
1683,0.55,5.5782,41.3182,2013
1683,0.87,8.443,57.4721,2014
1683,1.22,12.2565,13.7507,2015
1683,1.27,13.2227,17.2035,2016
1683,1.39,12.9931,15.393,2017
1683,1.12,13.0964,17.3218,2018
1688,0.73,5.0757,259.8771,2009
1688,0.51,3.4443,363.6152,2010
1688,0.41,3.495,349.3342,2011
1688,0.29,2.4605,387.5954,2012
1688,0.71,4.1467,396.2112,2013
1688,0.57,2.7663,351.1358,2014
1688,0.39,2.6149,378.2414,2015
1688,0.62,2.9462,239.7581,2016
1688,0.91,3.447,197.1067,2017
1688,0.83,3.3483,212.698,2018
1689,0.16,3.2273,40.4238,2009
1689,0.16,2.9329,41.713,2010
1689,0.07,1.117,54.0302,2011
1689,0.14,3.0991,75.0749,2012
1689,0.02,0.2553,83.1203,2013
1689,0.28,4.516,137.8775,2014
1689,0.39,5.5168,88.2309,2015
1689,0.36,4.6211,51.1454,2016
1689,0.38,4.1124,34.5372,2017
1689,0.97,10.3859,29.2307,2018
1691,0.15,4.2377,117.6905,2009
1691,0.09,3.1127,106.7969,2010
1691,0.08,2.7569,99.5426,2011
1691,0.08,2.7534,89.1888,2012
1691,0.08,2.5999,121.7552,2013
1691,0.06,1.6745,135.5927,2014
1691,-0.43,-4.9709,260.7542,2015
1691,0.13,1.0061,221.946,2016
1691,0.35,2.7925,199.9609,2017
1691,0.09,0.7032,180.965,2018
1692,0.1691,7.2352,41.4864,2009
1692,0.1504,7.1153,80.9929,2010
1692,0.0962,3.0301,149.5219,2011
1692,0.3092,7.2922,146.5259,2012
1692,0.0373,1.0032,201.7478,2013
1692,0.0696,0.9973,116.5505,2014
1692,0.0286,0.4957,167.5481,2015
1692,0.019,0.2201,202.0313,2016
1692,-0.1001,-0.5722,208.7779,2017
1692,0.0308,1.328,174.7963,2018
1693,0.15,3.8848,146.2454,2009
1693,0.13,3.1615,208.579,2010
1693,-0.57,-6.1957,330.5847,2011
1693,-0.1,-1.2729,316.7536,2012
1693,0.05,1.232,341.6029,2013
1693,-0.41,-5.2077,380.4856,2014
1693,-0.64,-12.0247,518.2703,2015
1693,0.1,0.9172,256.4169,2016
1693,0.51,5.0097,267.5218,2017
1693,0.53,2.7194,257.3568,2018
1694,0.31,4.153,44.4374,2009
1694,1.01,11.3527,54.6128,2010
1694,0.9,10.3633,52.1168,2011
1694,0.68,8.4529,49.6649,2012
1694,0.98,11.1031,44.0351,2013
1694,0.92,11.4841,39.3427,2014
1694,0.64,7.6299,37.9087,2015
1694,0.64,7.5863,43.5655,2016
1694,0.55,7.7099,50.69,2017
1694,0.79,9.798,54.6194,2018
1696,0.14,9.4893,13.172,2009
1696,0.31,18.3339,15.0079,2010
1696,0.44,20.2528,14.2896,2011
1696,0.57,20.9423,12.4974,2012
1696,0.63,17.7908,15.6096,2013
1696,0.69,15.8332,16.9527,2014
1696,0.6,11.8574,64.0088,2015
1696,0.42,10.156,47.3802,2016
1696,0.68,14.7172,70.0457,2017
1696,1.04,18.2929,52.077,2018
1697,0.036,1.6356,160.6375,2009
1697,0.012,0.4261,158.8977,2010
1697,0.032,1.2001,114.8087,2011
1697,0.165,4.54,102.539,2012
1697,0.014,0.8979,127.5515,2013
1697,0.016,1.2401,117.7317,2014
1697,-0.379,-9.1029,128.9518,2015
1697,0.022,1.5768,115.2366,2016
1697,0.6747,6.304,42.0596,2017
1697,0.1706,4.3706,38.36,2018
1698,0.53,5.8213,127.8708,2009
1698,0.3,3.6898,162.9797,2010
1698,0.19,1.5996,193.5148,2011
1698,0.27,2.4031,206.9415,2012
1698,0.2,1.2044,234.2886,2013
1698,0.2,1.0108,250.0529,2014
1698,-0.39,-4.0823,287.574,2015
1698,0.31,1.6616,282.8201,2016
1698,0.21,0.7667,230.148,2017
1698,0.43,1.8559,175.4634,2018
1701,0.016,0.3746,337.6836,2009
1701,0.156,3.5066,320.7862,2010
1701,-0.037,-0.7599,400.4342,2011
1701,0.04,0.7414,397.6592,2012
1701,-0.285,-5.4345,606.8719,2013
1701,0.019,0.3657,624.658,2014
1701,-0.395,-7.9683,1220.0822,2015
1701,0.14,2.7547,1020.4674,2016
1701,0.53,10.892,326.4782,2017
1701,-0.23,-5.0842,513.9212,2018
1703,0.08,3.3179,49.1269,2009
1703,0.41,12.7996,75.6874,2010
1703,0.44,8.8142,60.6551,2011
1703,0.03,2.3488,58.0031,2012
1703,-0.61,-15.1106,75.6623,2013
1703,0.03,2.4225,59.7545,2014
1703,-0.1895,-2.7059,62.064,2015
1703,0.0394,1.5306,46.8247,2016
1703,0.0344,2.2114,44.1043,2017
1703,0.0414,0.5015,33.6969,2018
1706,0.22,3.0085,607.9413,2009
1706,0.2,1.6234,982.6461,2010
1706,0.51,4.3565,650.0534,2011
1706,0.18,1.187,635.8246,2012
1706,0.12,0.8211,617.6459,2013
1706,0.13,0.504,345.5316,2014
1706,0.09,0.5229,340.9437,2015
1706,0.1,0.6052,255.8914,2016
1706,0.11,0.7194,244.4049,2017
1706,0.13,0.852,259.0829,2018
1707,0.03,0.3553,196.5012,2009
1707,0.08,0.4737,207.3252,2010
1707,0.09,0.6474,202.2579,2011
1707,0.13,0.7886,191.33,2012
1707,0.1,0.3198,187.1981,2013
1707,0.11,1.4581,172.3258,2014
1707,0.06,0.3952,170.016,2015
1707,0.0667,0.2643,179.0099,2016
1707,0.0943,0.8964,173.0188,2017
1707,0.0862,1.5754,168.2333,2018
1710,0.02,0.6643,167.2963,2009
1710,-0.17,-2.614,212.4335,2010
1710,0.02,0.0584,256.4957,2011
1710,-0.12,-1.5798,325.4993,2012
1710,0.06,3.0124,340.956,2013
1710,-0.06,0.3633,210.8434,2014
1710,0.05,0.7234,49.6326,2015
1710,-0.05,-3.4235,11.4395,2016
1710,0.07,2.8204,46.7691,2017
1710,0.0883,2.6906,66.9828,2018
1711,0.19,2.5214,146.7107,2009
1711,0.337,4.0103,168.9676,2010
1711,0.459,3.1976,438.3362,2011
1711,1.076,9.5645,410.3994,2012
1711,0.9269,9.0086,327.1453,2013
1711,0.295,3.4782,335.4892,2014
1711,0.05,1.569,329.748,2015
1711,-1.28,-6.0272,398.9791,2016
1711,-1.56,-8.5055,619.1272,2017
1711,0.12,0.9311,551.6167,2018
1712,0.66,12.027,86.3666,2009
1712,0.48,9.3725,46.5987,2010
1712,0.66,13.7436,51.6308,2011
1712,0.6913,13.0907,39.9873,2012
1712,-0.3721,-7.6731,26.903,2013
1712,-0.86,-22.8575,34.5143,2014
1712,0.1801,5.1493,40.0646,2015
1712,0.4601,11.2444,49.9495,2016
1712,0.6867,13.4399,76.4806,2017
1712,1.1861,19.3574,72.2277,2018
1713,0.008,0.2464,66.1313,2009
1713,0.0355,1.1993,43.7005,2010
1713,0.3253,8.0957,106.4223,2011
1713,0.3232,5.1721,107.9476,2012
1713,0.3343,4.8227,108.801,2013
1713,0.4926,6.9615,90.6227,2014
1713,0.3226,4.1979,90.2105,2015
1713,0.089,0.6863,156.8353,2016
1713,0.0714,0.6452,149.9126,2017
1713,0.1954,1.8331,135.1787,2018
1715,0.13,0.8026,193.2011,2009
1715,0.26,1.5169,213.3611,2010
1715,0.12,0.6521,237.961,2011
1715,-0.75,-3.483,296.062,2012
1715,0.08,0.395,311.6103,2013
1715,0.29,1.372,273.0261,2014
1715,0.04,0.1854,242.618,2015
1715,0.18,1.7854,234.557,2016
1715,1.09,10.0603,144.863,2017
1715,1.85,15.7978,116.5647,2018
1716,-0.0719,-2.1388,131.5648,2009
1716,1.17,22.8546,42.6204,2010
1716,0.89,18.9085,37.5343,2011
1716,0.24,4.5259,35.6201,2012
1716,0.29,5.341,39.6326,2013
1716,0.41,6.5967,50.1953,2014
1716,0.3,4.34,50.8775,2015
1716,0.5,6.8634,47.6963,2016
1716,0.06,0.7798,55.8404,2017
1716,0.25,3.3373,55.1043,2018
1717,0.17,2.6484,319.4606,2009
1717,0.43,5.4906,278.9771,2010
1717,1.19,10.8072,307.6844,2011
1717,0.22,2.8048,374.8441,2012
1717,0.19,2.1053,459.146,2013
1717,0.065,0.75,267.5079,2014
1717,-0.114,-1.5201,258.6461,2015
1717,0.073,0.2528,177.216,2016
1717,-0.24,-4.2749,183.9375,2017
1717,0.11,1.5049,171.394,2018
1718,1.11,12.9971,103.8817,2009
1718,1.04,11.7905,114.5807,2010
1718,1.22,11.1544,121.5084,2011
1718,1.17,8.0784,132.7896,2012
1718,0.97,5.5751,146.9407,2013
1718,0.87,4.001,129.6522,2014
1718,0.61,2.6,135.5489,2015
1718,0.28,0.7953,134.4572,2016
1718,0.47,1.7617,132.8281,2017
1718,0.61,2.3687,136.9562,2018
1720,0.2477,2.4168,103.3033,2009
1720,0.3306,3.2365,128.6768,2010
1720,0.4747,4.0007,160.8012,2011
1720,0.4786,3.5902,163.1779,2012
1720,0.36,2.6927,146.782,2013
1720,0.2938,4.2069,106.5657,2014
1720,0.36,4.7699,73.3401,2015
1720,0.35,4.4605,108.4222,2016
1720,0.61,6.9825,75.2454,2017
1720,0.22,2.2246,100.6057,2018
1722,0.06,1.6337,61.0383,2009
1722,0.22,4.8635,81.7928,2010
1722,0.03,0.5786,107.5147,2011
1722,-0.23,-3.5204,156.6009,2012
1722,0.02,0.102,159.7366,2013
1722,-0.22,-3.3504,183.183,2014
1722,0.01,0.1868,116.7271,2015
1722,0.05,0.72,118.3665,2016
1722,0.2,2.749,158.491,2017
1722,0.25,2.9472,119.4248,2018
1723,0.11,1.1807,220.3236,2009
1723,0.07,0.9337,217.9961,2010
1723,0.2,3.1696,153.3848,2011
1723,0.32,4.101,121.1955,2012
1723,0.45,5.1212,140.6601,2013
1723,0.41,4.4312,111.2428,2014
1723,0.28,4.1774,89.5839,2015
1723,0.34,4.7057,72.2162,2016
1723,0.36,4.7315,74.4554,2017
1723,0.35,5.569,89.6592,2018
1724,0.04,0.8416,232.1083,2009
1724,0.28,5.5642,394.3921,2010
1724,0.44,6.243,284.9775,2011
1724,0.37,5.5745,258.9807,2012
1724,0.35,4.7097,375.23,2013
1724,0.18,3.343,275.5901,2014
1724,0.17,2.4366,215.2484,2015
1724,0.1,1.4996,199.9215,2016
1724,0.11,0.2568,213.6441,2017
1724,0.11,0.5746,219.7975,2018
1727,0.3,13.2275,57.5346,2009
1727,0.43,10.1777,171.426,2010
1727,0.68,11.1837,201.225,2011
1727,0.76,8.8672,141.3253,2012
1727,0.36,7.0956,178.1545,2013
1727,0.24,4.1166,72.992,2014
1727,0.02,0.9181,63.194,2015
1727,0.02,1.11,70.9373,2016
1727,-0.19,-5.9733,70.8984,2017
1727,0.03,1.3962,57.4481,2018
1728,0.293,2.6797,419.5951,2009
1728,0.206,2.6895,458.5995,2010
1728,0.237,2.707,518.4458,2011
1728,0.328,3.4298,450.8683,2012
1728,0.364,4.1106,474.9366,2013
1728,0.348,3.7424,382.7705,2014
1728,0.215,2.8794,358.57,2015
1728,0.232,2.6919,378.8808,2016
1728,0.105,1.0136,391.2313,2017
1728,0.061,0.6618,396.3185,2018
1729,0.1,3.1368,82.3853,2009
1729,0.18,5.3161,99.0162,2010
1729,0.03,0.6814,147.2635,2011
1729,0.06,1.6356,162.1243,2012
1729,0.1,2.9056,110.4927,2013
1729,0.07,2.2898,98.5536,2014
1729,0.09,2.951,83.1822,2015
1729,0.11,3.8271,65.0062,2016
1729,0.14,4.5615,61.1668,2017
1729,-0.15,-3.9153,57.67,2018
1730,0.04,0.8217,141.3104,2009
1730,0.08,1.8204,163.7988,2010
1730,0.15,3.0489,135.6987,2011
1730,-0.04,-0.4772,159.1983,2012
1730,0.04,1.0696,165.2465,2013
1730,-0.19,-3.1157,190.5542,2014
1730,0.25,5.2072,103.5196,2015
1730,0.27,6.4751,74.3026,2016
1730,0.32,6.1656,41.4442,2017
1730,0.17,3.1217,45.0102,2018
1731,0.0341,-0.4316,230.9924,2009
1731,0.0634,0.3743,231.8098,2010
1731,0.0593,0.5332,218.295,2011
1731,-0.14,-2.1799,226.3608,2012
1731,0.0068,-0.3346,219.3164,2013
1731,0.0085,-0.1973,207.2231,2014
1731,0.0165,0.3557,120.0947,2015
1731,0.0857,1.9692,116.8872,2016
1731,0.1444,3.3025,100.6245,2017
1731,0.1953,5.4494,86.925,2018
1733,-0.3417,-17.4379,778.2805,2009
1733,0.0216,0.8639,788.7255,2010
1733,-0.1355,-9.1628,6714.891,2011
1733,0.0287,1.6485,1174.2704,2012
1733,-0.0468,-4.312,853.9183,2013
1733,0.04,2.5487,616.6331,2014
1733,-0.04,-3.4677,654.6889,2015
1733,0.03,2.0096,435.5901,2016
1733,-0.1,-10.8371,850.0979,2017
1733,0.12,12.8177,315.4425,2018
1735,-0.252,-3.1703,144.6651,2009
1735,0.021,0.2358,202.4416,2010
1735,0.327,3.5885,188.7172,2011
1735,0.075,0.6522,207.3115,2012
1735,0.05,0.6947,274.5477,2013
1735,0.13,1.4471,242.1261,2014
1735,-1.022,-10.2489,361.8194,2015
1735,0.04,-1.1792,427.9348,2016
1735,-0.4,-6.0489,500.2964,2017
1735,0.88,10.1841,306.4755,2018
1736,-0.165,-3.4652,222.3697,2009
1736,0.02,0.5796,143.1876,2010
1736,0.09,3.8182,105.3586,2011
1736,0.14,3.3468,135.9474,2012
1736,0.75,14.8618,117.5576,2013
1736,0.82,10.2081,97.869,2014
1736,0.82,8.4896,151.5561,2015
1736,0.53,3.836,288.6198,2016
1736,0.64,3.4684,303.7636,2017
1736,1.11,6.2381,165.9795,2018
1737,0.18,8.9125,36.8678,2009
1737,0.11,5.3694,22.9625,2010
1737,0.12,3.221,85.0733,2011
1737,0.15,2.7105,131.1585,2012
1737,0.3,3.8863,185.3093,2013
1737,0.39,3.86,211.9091,2014
1737,0.53,4.2298,237.2196,2015
1737,0.55,3.8824,222.4061,2016
1737,0.53,3.3828,223.4066,2017
1737,0.27,1.6343,230.6267,2018
1738,0.59,4.8862,387.5012,2009
1738,1.32,9.8135,268.4573,2010
1738,1.33,12.2028,148.7631,2011
1738,1.57,13.8096,114.6327,2012
1738,1.52,14.5596,71.8763,2013
1738,1.25,10.7164,60.5093,2014
1738,0.15,1.1979,53.6263,2015
1738,0.13,1.3403,42.0243,2016
1738,-0.33,-3.2106,48.8717,2017
1738,0.096,0.4628,66.3574,2018
1742,0.82,19.8061,43.4583,2009
1742,1.142,20.1839,72.4687,2010
1742,1.803,22.0987,93.5655,2011
1742,1.533,25.1656,70.0267,2012
1742,1.1092,16.5216,50.6815,2013
1742,0.4109,6.1688,47.5452,2014
1742,0.6013,8.674,49.9776,2015
1742,0.6989,9.0854,54.1923,2016
1742,1.0904,12.2785,68.7729,2017
1742,1.694,15.0215,86.051,2018
1743,0.017,0.181,153.2972,2009
1743,0.1022,0.4254,187.8666,2010
1743,0.0564,0.1039,222.8547,2011
1743,-0.7273,-3.6069,318.0461,2012
1743,0.0445,0.2825,187.7395,2013
1743,0.14,1.1841,229.5886,2014
1743,0.14,0.8453,229.9085,2015
1743,0.19,1.1702,285.0053,2016
1743,0.15,1.3218,274.5921,2017
1743,1.47,9.224,218.7204,2018
1744,0.11,1.5753,71.8961,2009
1744,0.17,1.5782,105.5436,2010
1744,0.45,5.1814,101.7775,2011
1744,0.5704,5.809,99.4878,2012
1744,0.6246,6.4242,94.1049,2013
1744,0.6252,5.4574,90.8535,2014
1744,0.3854,2.3837,101.1945,2015
1744,0.3228,2.0926,143.827,2016
1744,0.207,1.5522,137.6088,2017
1744,0.1765,1.3202,138.7117,2018
1745,-0.372,-5.5225,804.008,2009
1745,0.235,3.1886,779.5374,2010
1745,0.121,1.3731,869.1386,2011
1745,0.016,0.1134,229.9179,2012
1745,0.01,0.0676,257.8334,2013
1745,0.027,0.2111,198.2797,2014
1745,0.039,0.3222,202.8492,2015
1745,0.033,0.318,210.5309,2016
1745,0.012,0.0859,223.7112,2017
1745,0.092,0.8316,227.9259,2018
1747,0.21,5.5515,106.2059,2009
1747,0.23,5.339,100.2117,2010
1747,0.25,5.6496,90.8359,2011
1747,0.25,5.5394,81.2261,2012
1747,0.2,4.6868,57.0809,2013
1747,0.34,13.1146,110.3671,2014
1747,0.32,7.8699,91.3455,2015
1747,0.27,6.5844,88.5748,2016
1747,0.25,5.9342,87.2624,2017
1747,0.21,5.73,88.1927,2018
1753,0.49,2.2319,350.7234,2009
1753,0.75,2.9069,353.6343,2010
1753,0.71,2.4199,365.5866,2011
1753,0.8863,3.2921,346.5762,2012
1753,0.99,2.4662,358.5317,2013
1753,0.51,2.4428,274.0196,2014
1753,0.47,2.4721,276.2913,2015
1753,0.53,2.5813,273.8805,2016
1753,0.58,2.717,250.9703,2017
1753,0.63,2.7384,276.1546,2018
1754,0.01,0.2776,141.3802,2009
1754,0.02,0.476,168.0223,2010
1754,0.02,0.5069,181.9513,2011
1754,0.02,0.5335,201.5006,2012
1754,0.03,0.7825,233.5603,2013
1754,0.03,0.5447,220.7473,2014
1754,0.01,0.2738,198.534,2015
1754,-0.24,-5.5508,247.868,2016
1754,0.02,0.5392,185.072,2017
1754,-0.66,-19.8425,442.8819,2018
1756,0.18,2.375,144.6777,2009
1756,0.75,4.9002,191.2954,2010
1756,1.01,4.193,194.6385,2011
1756,1.17,3.9977,184.216,2012
1756,1.4,4.2936,238.4264,2013
1756,1.61,4.7856,241.7319,2014
1756,1.16,4.6988,209.0913,2015
1756,0.79,3.7693,253.144,2016
1756,0.59,4.3217,263.4397,2017
1756,0.64,4.7206,268.3113,2018
1757,0.152,5.5004,60.1681,2009
1757,0.168,5.979,54.6513,2010
1757,0.185,6.1916,59.9007,2011
1757,0.204,6.5082,51.8722,2012
1757,0.188,7.0916,42.9728,2013
1757,0.207,7.6729,45.6345,2014
1757,0.183,7.2762,38.6143,2015
1757,0.143,5.5183,35.6402,2016
1757,0.133,4.7334,31.6274,2017
1757,0.104,3.8068,28.1042,2018
1758,0.27,6.8114,54.4103,2009
1758,0.19,5.0493,115.4146,2010
1758,0.17,3.6223,116.1353,2011
1758,0.1,1.9396,135.1519,2012
1758,0.06,0.9817,148.615,2013
1758,0.05,0.8388,130.967,2014
1758,0.06,0.9871,68.2998,2015
1758,0.05,0.9798,52.1758,2016
1758,0.04,1.0397,48.6689,2017
1758,0.03,0.779,46.8435,2018
1759,0.04,0.3446,35.9084,2009
1759,0.3292,2.8545,33.1843,2010
1759,0.1242,2.1728,35.9384,2011
1759,0.12,1.971,35.0268,2012
1759,0.12,1.7618,32.693,2013
1759,1.26,12.3806,32.5772,2014
1759,1.215,10.4669,39.1845,2015
1759,2,17.8656,28.4429,2016
1759,0.69,6.7486,37.4903,2017
1759,0.54,5.4935,35.5822,2018
1761,0.6293,8.5077,191.779,2009
1761,0.3782,8.8501,161.7083,2010
1761,0.4461,10.69,159.4769,2011
1761,0.2641,6.9037,137.3408,2012
1761,0.3585,8.9846,104.5743,2013
1761,0.3404,8.3759,83.4961,2014
1761,0.1349,2.9439,120.4745,2015
1761,0.328,6.107,291.3031,2016
1761,0.5973,6.4693,223.1674,2017
1761,0.6955,7.0159,228.7878,2018
1762,0.7211,10.1774,80.2561,2009
1762,0.8635,10.9928,99.3833,2010
1762,0.6874,10.8439,105.9344,2011
1762,0.6277,8.9545,80.624,2012
1762,0.0111,-0.2008,66.4838,2013
1762,0.0687,0.7512,53.9337,2014
1762,0.2396,3.5278,197.38,2015
1762,0.3872,4.9656,191.9134,2016
1762,0.4384,5.2675,200.3296,2017
1762,0.4447,5.573,179.2732,2018
1763,0.137,3.3699,27.1412,2009
1763,0.208,5.4519,35.701,2010
1763,0.414,9.4317,31.4849,2011
1763,0.246,5.412,29.543,2012
1763,0.36,7.4341,19.3939,2013
1763,0.22,3.9992,54.5717,2014
1763,0.137,2.331,75.2831,2015
1763,0.292,4.268,56.7456,2016
1763,0.182,2.8417,37.9191,2017
1763,0.07,1.1874,32.0778,2018
1764,0.18,2.8838,130.6042,2009
1764,0.2,3.798,142.3533,2010
1764,0.25,4.3003,129.0188,2011
1764,0.2488,3.9135,153.1361,2012
1764,0.2432,3.3356,166.4388,2013
1764,0.2075,2.7201,182.9585,2014
1764,0.2365,2.5148,181.0675,2015
1764,0.2309,2.2457,130.8208,2016
1764,0.2911,2.5625,141.1215,2017
1764,0.1737,1.214,150.8192,2018
1766,0.25,6.1027,79.3818,2009
1766,0.19,4.0171,82.1453,2010
1766,0.16,4.6447,86.3618,2011
1766,0.16,4.3208,79.6262,2012
1766,0.15,3.7897,71.821,2013
1766,0.17,3.7078,66.7754,2014
1766,0.18,3.5627,57.6025,2015
1766,0.21,3.8117,61.6321,2016
1766,0.19,3.746,59.6703,2017
1766,0.21,4.2598,61.8658,2018
1767,0.21,7.9055,25.4405,2009
1767,0.2,6.0942,62.2068,2010
1767,0.12,3.1514,54.3184,2011
1767,0.2326,6.3359,46.4512,2012
1767,0.2525,6.6608,42.3136,2013
1767,0.22,5.387,50.7264,2014
1767,0.14,3.038,76.5501,2015
1767,0.11,2.1529,63.4187,2016
1767,0.11,2.1006,75.8842,2017
1767,0.06,1.1541,84.9921,2018
1769,0.05,1.2,325.6821,2009
1769,0.054,0.9249,496.6757,2010
1769,0.022,0.215,675.4356,2011
1769,0.026,0.297,676.4852,2012
1769,0.034,0.4601,636.1026,2013
1769,0.047,0.9342,613.7718,2014
1769,0.057,0.7891,313.6334,2015
1769,-0.017,-0.3915,289.5545,2016
1769,0.049,0.8402,284.1847,2017
1769,-0.018,-0.5823,287.8351,2018
1771,0.0317,1.2715,80.0548,2009
1771,0.0718,2.8665,67.1232,2010
1771,0.2659,10.6797,44.7075,2011
1771,0.0642,2.4701,58.3224,2012
1771,0.1183,4.3913,50.3055,2013
1771,0.11,4.2255,32.3133,2014
1771,0.2303,7.5471,25.7596,2015
1771,0.46,12.5363,18.2198,2016
1771,0.24,6.7316,13.3416,2017
1771,0.25,7.2157,8.3854,2018
1772,0.061,1.6528,241.3581,2009
1772,0.103,1.1772,303.2899,2010
1772,0.1,0.671,255.5143,2011
1772,0.07,0.5145,268.805,2012
1772,0.111,1.3357,280.082,2013
1772,0.0128,0.4494,290.1498,2014
1772,-0.428,-2.9774,312.3332,2015
1772,0.1202,2.0081,315.916,2016
1772,0.0772,1.0558,345.6706,2017
1772,0.07,0.9651,383.7119,2018
1779,0.25,3.6265,126.8125,2009
1779,0.15,4.2613,220.2372,2010
1779,0.18,3.0606,359.4392,2011
1779,0.19,2.3667,325.2783,2012
1779,0.26,3.1634,279.3983,2013
1779,0.29,4.0621,252.7882,2014
1779,0.26,3.0386,300.0809,2015
1779,0.29,3.4537,320.4794,2016
1779,0.41,3.3386,303.9378,2017
1779,0.48,3.511,407.4548,2018
1780,0.03,1.5415,303.0457,2009
1780,-0.16,-5.6825,600.884,2010
1780,0.04,0.8885,497.9222,2011
1780,0.04,1.2043,506.3774,2012
1780,-0.13,-2.3926,18.9097,2013
1780,0.01,0.2597,25.3282,2014
1780,-0.13,-2.2216,25.6639,2015
1780,-0.28,-5.2772,8.4854,2016
1780,0.1,1.9667,24.0442,2017
1780,-1.02,-19.4753,11.3026,2018
1783,0.0359,1.5865,185.5554,2009
1783,0.0832,3.8616,178.9279,2010
1783,0.1131,4.2893,214.2856,2011
1783,0.5938,10.4617,153.2642,2012
1783,0.745,7.9982,190.2675,2013
1783,0.776,7.3898,165.3858,2014
1783,0.9517,7.6436,175.7822,2015
1783,0.6576,5.865,168.7042,2016
1783,0.6859,5.773,164.4911,2017
1783,0.7157,5.4314,159.9712,2018
1786,0.0492,0.5077,635.6351,2009
1786,0.0659,0.6499,646.1113,2010
1786,0.0663,0.6307,673.9535,2011
1786,0.0332,0.3016,688.8944,2012
1786,0.0321,0.2759,792.6337,2013
1786,0.0336,0.2717,764.7666,2014
1786,0.0371,0.2758,856.5401,2015
1786,0.0546,0.3221,1046.8612,2016
1786,0.2595,1.2084,1231.8841,2017
