CompanyCode,EPS,ROA,Dbequrt,LOGTA,year
1728,0.364,4.1106,474.9366,26.20672202,2013
1728,0.348,3.7424,382.7705,26.22962569,2014
1728,0.215,2.8794,358.57,26.24546573,2015
1728,0.232,2.6919,378.8808,26.32636921,2016
1728,0.105,1.0136,391.2313,26.33686801,2017
1728,0.061,0.6618,396.3185,26.33094615,2018
1729,0.1,3.1368,82.3853,20.49342181,2009
1729,0.18,5.3161,99.0162,20.80820448,2010
1729,0.03,0.6814,147.2635,20.91525825,2011
1729,0.06,1.6356,162.1243,21.01003345,2012
1729,0.1,2.9056,110.4927,20.85516359,2013
1729,0.07,2.2898,98.5536,20.82320524,2014
1729,0.09,2.951,83.1822,20.79390235,2015
1729,0.11,3.8271,65.0062,20.75139059,2016
1729,0.14,4.5615,61.1668,20.77222513,2017
1729,-0.15,-3.9153,57.67,20.66828925,2018
1730,0.04,0.8217,141.3104,22.08612327,2009
1730,0.08,1.8204,163.7988,22.21184703,2010
1730,0.15,3.0489,135.6987,22.23837836,2011
1730,-0.04,-0.4772,159.1983,22.30677462,2012
1730,0.04,1.0696,165.2465,22.32848487,2013
1730,-0.19,-3.1157,190.5542,22.25541367,2014
1730,0.25,5.2072,103.5196,22.1768424,2015
1730,0.27,6.4751,74.3026,22.12460475,2016
1730,0.32,6.1656,41.4442,22.60008264,2017
1730,0.17,3.1217,45.0102,22.6304855,2018
1731,0.0341,-0.4316,230.9924,22.64308614,2009
1731,0.0634,0.3743,231.8098,22.65862752,2010
1731,0.0593,0.5332,218.295,22.68787304,2011
1731,-0.14,-2.1799,226.3608,22.63851598,2012
1731,0.0068,-0.3346,219.3164,22.61615263,2013
1731,0.0085,-0.1973,207.2231,22.57931335,2014
1731,0.0165,0.3557,120.0947,22.55830287,2015
1731,0.0857,1.9692,116.8872,22.57759348,2016
1731,0.1444,3.3025,100.6245,22.55440817,2017
1731,0.1953,5.4494,86.925,22.73930342,2018
1733,-0.3417,-17.4379,778.2805,20.86570825,2009
1733,0.0216,0.8639,788.7255,20.74000736,2010
1733,-0.1355,-9.1628,6714.891,20.64254473,2011
1733,0.0287,1.6485,1174.2704,20.56943552,2012
1733,-0.0468,-4.312,853.9183,20.37088186,2013
1733,0.04,2.5487,616.6331,20.45772378,2014
1733,-0.04,-3.4677,654.6889,20.28330907,2015
1733,0.03,2.0096,435.5901,20.21102029,2016
1733,-0.1,-10.8371,850.0979,20.07012138,2017
1733,0.12,12.8177,315.4425,20.21161629,2018
1735,-0.252,-3.1703,144.6651,21.99833901,2009
1735,0.021,0.2358,202.4416,21.93626837,2010
1735,0.327,3.5885,188.7172,22.00696593,2011
1735,0.075,0.6522,207.3115,22.1919598,2012
1735,0.05,0.6947,274.5477,22.26923563,2013
1735,0.13,1.4471,242.1261,22.41017142,2014
1735,-1.022,-10.2489,361.8194,22.34196572,2015
1735,0.04,-1.1792,427.9348,22.21228594,2016
1735,-0.4,-6.0489,500.2964,22.12757091,2017
1735,0.88,10.1841,306.4755,22.11033068,2018
1736,-0.165,-3.4652,222.3697,20.82190054,2009
1736,0.02,0.5796,143.1876,20.55766383,2010
1736,0.09,3.8182,105.3586,21.24515674,2011
1736,0.14,3.3468,135.9474,21.43393631,2012
1736,0.75,14.8618,117.5576,22.87226569,2013
1736,0.82,10.2081,97.869,22.97054458,2014
1736,0.82,8.4896,151.5561,23.15471982,2015
1736,0.53,3.836,288.6198,23.63429493,2016
1736,0.64,3.4684,303.7636,23.79385642,2017
1736,1.11,6.2381,165.9795,23.8808815,2018
1737,0.18,8.9125,36.8678,21.70195381,2009
1737,0.11,5.3694,22.9625,22.18466966,2010
1737,0.12,3.221,85.0733,22.62029663,2011
1737,0.15,2.7105,131.1585,22.88259993,2012
1737,0.3,3.8863,185.3093,23.23366187,2013
1737,0.39,3.86,211.9091,23.45419854,2014
1737,0.53,4.2298,237.2196,23.64587447,2015
1737,0.55,3.8824,222.4061,23.7440805,2016
1737,0.53,3.3828,223.4066,23.86942251,2017
1737,0.27,1.6343,230.6267,23.85372892,2018
1738,0.59,4.8862,387.5012,22.77124163,2009
1738,1.32,9.8135,268.4573,22.88318718,2010
1738,1.33,12.2028,148.7631,22.81718383,2011
1738,1.57,13.8096,114.6327,22.94631656,2012
1738,1.52,14.5596,71.8763,22.97622094,2013
1738,1.25,10.7164,60.5093,23.0941419,2014
1738,0.15,1.1979,53.6263,23.04679354,2015
1738,0.13,1.3403,42.0243,23.00791918,2016
1738,-0.33,-3.2106,48.8717,22.99156295,2017
1738,0.096,0.4628,66.3574,23.0927825,2018
1742,0.82,19.8061,43.4583,21.6429919,2009
1742,1.142,20.1839,72.4687,21.96332296,2010
1742,1.803,22.0987,93.5655,22.31489682,2011
1742,1.533,25.1656,70.0267,22.53354522,2012
1742,1.1092,16.5216,50.6815,22.483998,2013
1742,0.4109,6.1688,47.5452,22.47872464,2014
1742,0.6013,8.674,49.9776,22.62636193,2015
1742,0.6989,9.0854,54.1923,22.72699016,2016
1742,1.0904,12.2785,68.7729,22.91377742,2017
1742,1.694,15.0215,86.051,23.19381691,2018
1743,0.017,0.181,153.2972,22.61858879,2009
1743,0.1022,0.4254,187.8666,22.75652703,2010
1743,0.0564,0.1039,222.8547,22.86804425,2011
1743,-0.7273,-3.6069,318.0461,22.98220472,2012
1743,0.0445,0.2825,187.7395,22.61441061,2013
1743,0.14,1.1841,229.5886,22.79202966,2014
1743,0.14,0.8453,229.9085,22.82723742,2015
1743,0.19,1.1702,285.0053,23.01137621,2016
1743,0.15,1.3218,274.5921,23.01900963,2017
1743,1.47,9.224,218.7204,23.11793604,2018
1744,0.11,1.5753,71.8961,22.9701954,2009
1744,0.17,1.5782,105.5436,23.17982615,2010
1744,0.45,5.1814,101.7775,23.28855682,2011
1744,0.5704,5.809,99.4878,23.41891352,2012
1744,0.6246,6.4242,94.1049,23.55289911,2013
1744,0.6252,5.4574,90.8535,23.71230112,2014
1744,0.3854,2.3837,101.1945,23.77918655,2015
1744,0.3228,2.0926,143.827,24.58649739,2016
1744,0.207,1.5522,137.6088,24.59592601,2017
1744,0.1765,1.3202,138.7117,24.62550015,2018
1745,-0.372,-5.5225,804.008,22.71127151,2009
1745,0.235,3.1886,779.5374,22.93377525,2010
1745,0.121,1.3731,869.1386,23.14511862,2011
1745,0.016,0.1134,229.9179,23.32898114,2012
1745,0.01,0.0676,257.8334,23.40154996,2013
1745,0.027,0.2111,198.2797,23.46823164,2014
1745,0.039,0.3222,202.8492,23.49568142,2015
1745,0.033,0.318,210.5309,23.52518603,2016
1745,0.012,0.0859,223.7112,23.56535148,2017
1745,0.092,0.8316,227.9259,23.60900563,2018
1747,0.21,5.5515,106.2059,20.90738799,2009
1747,0.23,5.339,100.2117,20.98452709,2010
1747,0.25,5.6496,90.8359,21.04199175,2011
1747,0.25,5.5394,81.2261,21.06445163,2012
1747,0.2,4.6868,57.0809,20.97456586,2013
1747,0.34,13.1146,110.3671,22.23621393,2014
1747,0.32,7.8699,91.3455,22.24003223,2015
1747,0.27,6.5844,88.5748,22.32948764,2016
1747,0.25,5.9342,87.2624,22.37633625,2017
1747,0.21,5.73,88.1927,22.41740357,2018
1753,0.49,2.2319,350.7234,23.60476787,2009
1753,0.75,2.9069,353.6343,23.72471696,2010
1753,0.71,2.4199,365.5866,23.84079305,2011
1753,0.8863,3.2921,346.5762,24.62239611,2012
1753,0.99,2.4662,358.5317,24.76726865,2013
1753,0.51,2.4428,274.0196,24.79765323,2014
1753,0.47,2.4721,276.2913,24.864604,2015
1753,0.53,2.5813,273.8805,24.92815022,2016
1753,0.58,2.717,250.9703,24.94159128,2017
1753,0.63,2.7384,276.1546,25.07959064,2018
1754,0.01,0.2776,141.3802,21.00987133,2009
1754,0.02,0.476,168.0223,21.12268112,2010
1754,0.02,0.5069,181.9513,21.18718041,2011
1754,0.02,0.5335,201.5006,21.27094999,2012
1754,0.03,0.7825,233.5603,21.39710754,2013
1754,0.03,0.5447,220.7473,21.37557606,2014
1754,0.01,0.2738,198.534,21.3122818,2015
1754,-0.24,-5.5508,247.868,21.28656375,2016
1754,0.02,0.5392,185.072,21.10453254,2017
1754,-0.66,-19.8425,442.8819,20.98602334,2018
1756,0.18,2.375,144.6777,23.49456736,2009
1756,0.75,4.9002,191.2954,23.97926792,2010
1756,1.01,4.193,194.6385,24.21997216,2011
1756,1.17,3.9977,184.216,24.33646456,2012
1756,1.4,4.2936,238.4264,24.63704131,2013
1756,1.61,4.7856,241.7319,24.79911566,2014
1756,1.16,4.6988,209.0913,24.90298925,2015
1756,0.79,3.7693,253.144,25.10466179,2016
1756,0.59,4.3217,263.4397,25.24416169,2017
1756,0.64,4.7206,268.3113,25.40835793,2018
1757,0.152,5.5004,60.1681,21.43621716,2009
1757,0.168,5.979,54.6513,21.46345299,2010
1757,0.185,6.1916,59.9007,21.56207033,2011
1757,0.204,6.5082,51.8722,21.58231566,2012
1757,0.188,7.0916,42.9728,21.59560947,2013
1757,0.207,7.6729,45.6345,21.71560532,2014
1757,0.183,7.2762,38.6143,21.74030002,2015
1757,0.143,5.5183,35.6402,21.76441886,2016
1757,0.133,4.7334,31.6274,21.77618386,2017
1757,0.104,3.8068,28.1042,21.77783041,2018
1758,0.27,6.8114,54.4103,21.94487189,2009
1758,0.19,5.0493,115.4146,22.3063068,2010
1758,0.17,3.6223,116.1353,22.40276549,2011
1758,0.1,1.9396,135.1519,22.51350515,2012
1758,0.06,0.9817,148.615,22.54831132,2013
1758,0.05,0.8388,130.967,22.48661809,2014
1758,0.06,0.9871,68.2998,22.18720233,2015
1758,0.05,0.9798,52.1758,22.0967108,2016
1758,0.04,1.0397,48.6689,22.08301394,2017
1758,0.03,0.779,46.8435,22.07619819,2018
1759,0.04,0.3446,35.9084,21.99899507,2009
1759,0.3292,2.8545,33.1843,21.6633427,2010
1759,0.1242,2.1728,35.9384,21.51373324,2011
1759,0.12,1.971,35.0268,21.7487897,2012
1759,0.12,1.7618,32.693,21.84158257,2013
1759,1.26,12.3806,32.5772,22.40399173,2014
1759,1.215,10.4669,39.1845,22.23336965,2015
1759,2,17.8656,28.4429,22.33082046,2016
1759,0.69,6.7486,37.4903,22.29394843,2017
1759,0.54,5.4935,35.5822,22.10735328,2018
1761,0.6293,8.5077,191.779,21.11768478,2009
1761,0.3782,8.8501,161.7083,21.20045912,2010
1761,0.4461,10.69,159.4769,21.46210564,2011
1761,0.2641,6.9037,137.3408,21.52619383,2012
1761,0.3585,8.9846,104.5743,21.56089803,2013
1761,0.3404,8.3759,83.4961,21.56030117,2014
1761,0.1349,2.9439,120.4745,21.78246133,2015
1761,0.328,6.107,291.3031,23.48570049,2016
1761,0.5973,6.4693,223.1674,23.60080354,2017
1761,0.6955,7.0159,228.7878,23.6917425,2018
1762,0.7211,10.1774,80.2561,21.77181705,2009
1762,0.8635,10.9928,99.3833,21.92353931,2010
1762,0.6874,10.8439,105.9344,22.06974029,2011
1762,0.6277,8.9545,80.624,22.12235243,2012
1762,0.0111,-0.2008,66.4838,22.03188674,2013
1762,0.0687,0.7512,53.9337,21.91163555,2014
1762,0.2396,3.5278,197.38,22.16606107,2015
1762,0.3872,4.9656,191.9134,22.29397952,2016
1762,0.4384,5.2675,200.3296,22.30046929,2017
1762,0.4447,5.573,179.2732,22.20767415,2018
1763,0.137,3.3699,27.1412,21.32435947,2009
1763,0.208,5.4519,35.701,21.44182666,2010
1763,0.414,9.4317,31.4849,21.52199693,2011
1763,0.246,5.412,29.543,21.5642665,2012
1763,0.36,7.4341,19.3939,21.56847824,2013
1763,0.22,3.9992,54.5717,21.84714726,2014
1763,0.137,2.331,75.2831,22.0017775,2015
1763,0.292,4.268,56.7456,21.9221492,2016
1763,0.182,2.8417,37.9191,21.85161589,2017
1763,0.07,1.1874,32.0778,21.81010229,2018
1764,0.18,2.8838,130.6042,21.75029449,2009
1764,0.2,3.798,142.3533,21.87882796,2010
1764,0.25,4.3003,129.0188,21.92589501,2011
1764,0.2488,3.9135,153.1361,22.1096803,2012
1764,0.2432,3.3356,166.4388,22.22748781,2013
1764,0.2075,2.7201,182.9585,22.35609866,2014
1764,0.2365,2.5148,181.0675,22.41162782,2015
1764,0.2309,2.2457,130.8208,22.59757941,2016
1764,0.2911,2.5625,141.1215,22.70236558,2017
1764,0.1737,1.214,150.8192,22.80893185,2018
1766,0.25,6.1027,79.3818,20.39694081,2009
1766,0.19,4.0171,82.1453,20.48523575,2010
1766,0.16,4.6447,86.3618,20.49285358,2011
1766,0.16,4.3208,79.6262,20.60927686,2012
1766,0.15,3.7897,71.821,20.63570446,2013
1766,0.17,3.7078,66.7754,20.80113377,2014
1766,0.18,3.5627,57.6025,20.9303895,2015
1766,0.21,3.8117,61.6321,20.89325088,2016
1766,0.19,3.746,59.6703,20.85075115,2017
1766,0.21,4.2598,61.8658,20.79973264,2018
1767,0.21,7.9055,25.4405,20.98229847,2009
1767,0.2,6.0942,62.2068,21.29906575,2010
1767,0.12,3.1514,54.3184,21.27270199,2011
1767,0.2326,6.3359,46.4512,21.29541855,2012
1767,0.2525,6.6608,42.3136,21.3371465,2013
1767,0.22,5.387,50.7264,21.44461412,2014
1767,0.14,3.038,76.5501,21.63271785,2015
1767,0.11,2.1529,63.4187,21.57443723,2016
1767,0.11,2.1006,75.8842,21.67000346,2017
1767,0.06,1.1541,84.9921,21.72863643,2018
1769,0.05,1.2,325.6821,21.42760829,2009
1769,0.054,0.9249,496.6757,21.67811136,2010
1769,0.022,0.215,675.4356,21.95377137,2011
1769,0.026,0.297,676.4852,21.97699801,2012
1769,0.034,0.4601,636.1026,21.92275865,2013
1769,0.047,0.9342,613.7718,21.86422002,2014
1769,0.057,0.7891,313.6334,22.03064218,2015
1769,-0.017,-0.3915,289.5545,21.94830035,2016
1769,0.049,0.8402,284.1847,21.96945148,2017
1769,-0.018,-0.5823,287.8351,21.9553755,2018
1771,0.0317,1.2715,80.0548,20.74265437,2009
1771,0.0718,2.8665,67.1232,20.71249965,2010
1771,0.2659,10.6797,44.7075,20.73011564,2011
1771,0.0642,2.4701,58.3224,20.79737512,2012
1771,0.1183,4.3913,50.3055,20.80344166,2013
1771,0.11,4.2255,32.3133,20.72127004,2014
1771,0.2303,7.5471,25.7596,21.09350294,2015
1771,0.46,12.5363,18.2198,21.10878822,2016
1771,0.24,6.7316,13.3416,21.07495184,2017
1771,0.25,7.2157,8.3854,20.99426004,2018
1772,0.061,1.6528,241.3581,24.32156646,2009
1772,0.103,1.1772,303.2899,24.5200114,2010
1772,0.1,0.671,255.5143,24.66777663,2011
1772,0.07,0.5145,268.805,24.7223018,2012
1772,0.111,1.3357,280.082,24.79803689,2013
1772,0.0128,0.4494,290.1498,24.82134686,2014
1772,-0.428,-2.9774,312.3332,24.74172493,2015
1772,0.1202,2.0081,315.916,24.81532402,2016
1772,0.0772,1.0558,345.6706,24.90413502,2017
1772,0.07,0.9651,383.7119,24.99303236,2018
1779,0.25,3.6265,126.8125,21.72338751,2009
1779,0.15,4.2613,220.2372,22.14397562,2010
1779,0.18,3.0606,359.4392,22.6221382,2011
1779,0.19,2.3667,325.2783,22.62784272,2012
1779,0.26,3.1634,279.3983,22.60346955,2013
1779,0.29,4.0621,252.7882,22.62258234,2014
1779,0.26,3.0386,300.0809,22.86141492,2015
1779,0.29,3.4537,320.4794,22.91028001,2016
1779,0.41,3.3386,303.9378,22.94074862,2017
1779,0.48,3.511,407.4548,23.23552743,2018
1780,0.03,1.5415,303.0457,19.19191825,2009
1780,-0.16,-5.6825,600.884,19.50291474,2010
1780,0.04,0.8885,497.9222,19.42776794,2011
1780,0.04,1.2043,506.3774,19.53628068,2012
1780,-0.13,-2.3926,18.9097,20.54601893,2013
1780,0.01,0.2597,25.3282,20.61050392,2014
1780,-0.13,-2.2216,25.6639,20.60962206,2015
1780,-0.28,-5.2772,8.4854,20.40350103,2016
1780,0.1,1.9667,24.0442,20.55725436,2017
1780,-1.02,-19.4753,11.3026,20.44764923,2018
1783,0.0359,1.5865,185.5554,20.50626266,2009
1783,0.0832,3.8616,178.9279,20.52056984,2010
1783,0.1131,4.2893,214.2856,20.67790577,2011
1783,0.5938,10.4617,153.2642,21.8476116,2012
1783,0.745,7.9982,190.2675,22.0262953,2013
1783,0.776,7.3898,165.3858,22.07285504,2014
1783,0.9517,7.6436,175.7822,22.28609984,2015
1783,0.6576,5.865,168.7042,22.36428181,2016
1783,0.6859,5.773,164.4911,22.45846791,2017
1783,0.7157,5.4314,159.9712,22.55740961,2018
1786,0.0492,0.5077,635.6351,22.43875204,2009
1786,0.0659,0.6499,646.1113,22.41324976,2010
1786,0.0663,0.6307,673.9535,22.49365902,2011
1786,0.0332,0.3016,688.8944,22.5327411,2012
1786,0.0321,0.2759,792.6337,22.67148077,2013
1786,0.0336,0.2717,764.7666,22.64641433,2014
1786,0.0371,0.2758,856.5401,22.76298969,2015
1786,0.0546,0.3221,1046.8612,22.97040262,2016
1786,0.2595,1.2084,1231.8841,23.27099884,2017
1786,0.237,1.0485,877.2608,23.45581204,2018
1787,0.0265,-0.63,19.1103,21.70310223,2009
1787,-0.6328,-17.5028,29.0289,21.60282501,2010
1787,0.0354,0.4293,46.1586,21.7333836,2011
1787,0.0231,0.0791,47.4338,21.74484954,2012
1787,0.0593,1.0154,36.9027,21.68485976,2013
1787,0.0213,-0.3069,35.8141,21.66893642,2014
1787,0.0215,0.2433,28.9483,21.61938243,2015
1787,0.0233,-0.5131,20.8343,21.54892891,2016
1787,0.034,-1.2644,33.3729,21.64002845,2017
1787,0.0786,0.6692,20.1498,21.53246261,2018
1788,0.0104,0.1849,18.6199,20.41679519,2009
1788,-0.0215,-0.3995,27.8803,20.45852591,2010
1788,0.0982,3.7775,55.9754,20.91450832,2011
1788,0.0662,2.4947,69.453,21.03349115,2012
1788,0.0949,3.8789,84.4212,21.16852139,2013
1788,0.0696,2.2904,84.9774,21.21026933,2014
1788,0.0883,2.1947,86.1989,21.23881785,2015
1788,0.1741,4.0467,84.8001,21.26484747,2016
1788,0.0311,1.4554,109.685,21.37829401,2017
1788,0.2198,5.0851,95.4351,21.63071199,2018
1790,0.04,1.6402,37.0124,20.18040872,2009
1790,0.09,3.2298,41.6665,20.24703373,2010
1790,0.31,10.6137,35.8582,20.33728258,2011
1790,0.16,5.3358,33.648,20.37127303,2012
1790,0.159,4.9452,34.4966,20.42276899,2013
1790,0.184,5.522,30.9077,20.44652175,2014
1790,0.192,5.6109,27.6719,20.47194701,2015
1790,0.189,5.312,29.2709,20.5276747,2016
1790,-2.04,-55.4654,396.2258,20.52981906,2017
1790,0.16,4.4435,306.7422,20.53026734,2018
1791,0.5057,2.6411,320.9949,22.42698311,2009
1791,0.3906,1.77,270.2646,22.84037922,2010
1791,0.4003,1.1037,368.6555,23.11046863,2011
1791,0.6663,3.0175,341.2596,23.18649444,2012
1791,0.5124,2.1073,330.9289,23.2458319,2013
1791,0.3474,1.3402,332.2694,23.29065743,2014
1791,0.1994,0.8009,276.2402,23.16971677,2015
1791,0.0424,-0.2027,294.24,23.20843552,2016
1791,0.0945,0.0395,281.6112,23.18515966,2017
1791,0.089,-0.0061,305.0219,23.2496957,2018
1792,0.978,6.1739,157.8816,22.72654229,2009
1792,0.947,5.574,130.3319,22.84114935,2010
1792,1.37,6.4864,102.2561,23.10671442,2011
1792,1.455,5.2981,141.5744,23.39897864,2012
1792,1.5,4.88,124.0866,23.3651864,2013
1792,1.375,4.5785,99.653,23.34425909,2014
1792,1.429,4.7746,88.951,23.35900255,2015
1792,0.891,3.5633,68.5872,23.60178426,2016
1792,1.172,4.9087,92.441,23.72841862,2017
1792,1.548,5.8538,94.6735,23.8008031,2018
1794,0.2736,3.3448,32.2333,21.72527457,2009
1794,0.2345,2.7894,37.9237,21.78532806,2010
1794,0.2565,2.9657,35.8244,21.79065508,2011
1794,0.2815,3.0692,50.4517,21.91565974,2012
1794,0.2936,2.9582,56.8843,21.98620937,2013
1794,0.3226,2.715,94.4513,22.22211699,2014
1794,0.3411,2.4617,95.4045,22.24152815,2015
1794,0.2801,2.0276,87.8519,22.22026288,2016
1794,0.2675,1.9656,67.4627,22.10762047,2017
1794,0.1277,1.1506,55.3564,22.04320695,2018
1795,0.85,9.8722,468.5901,21.65966935,2009
1795,0.39,3.495,216.3839,22.02265793,2010
1795,0.19,3.0226,210.9132,22.10885337,2011
1795,0.06,1.7516,240.2213,22.2314059,2012
1795,0.004,0.0767,355.4016,22.51073523,2013
1795,-0.32,-3.3011,534.1433,22.6411558,2014
1795,0.23,1.7313,188.3148,22.99505907,2015
1795,0.05,0.748,149.8344,22.86624362,2016
1795,0.06,1.0712,102.6881,22.68426617,2017
1795,0.22,4.8849,101.4558,22.76210923,2018
1796,0.204,3.6594,488.2402,23.82998633,2009
1796,0.33,5.0353,420.0105,23.88361882,2010
1796,0.33,4.182,393.0454,23.97518063,2011
1796,0.53,6.0103,229.9128,24.30906857,2012
1796,0.36,5.5194,200.2026,24.2957461,2013
1796,0.23,5.5636,229.8501,24.38099522,2014
1796,0.12,3.1678,238.5309,24.36648328,2015
1796,0.06,1.5286,254.7826,24.40418264,2016
1796,0.09,1.9259,277.9701,24.48664905,2017
1796,0.13,2.5413,202.2463,24.483645,2018
1798,0.28,8.298,70.5432,21.12570072,2009
1798,0.21,3.0246,271.2063,22.0149229,2010
1798,0.21,1.9064,234.2026,22.20953599,2011
1798,0.23,1.7075,308.7811,22.30155773,2012
1798,0.32,2.9747,130.4522,21.7570991,2013
1798,0.41,6.6605,39.034,21.34406947,2014
1798,0.37,7.7159,20.6984,21.30257919,2015
1798,0.25,4.7952,21.258,21.45110112,2016
1798,0.13,2.2907,27.2925,21.48993569,2017
1798,0.31,5.503,17.446,21.45524037,2018
1799,0.4309,15.672,47.7645,21.12715145,2009
1799,0.5469,14.8562,45.441,21.55930448,2010
1799,0.1619,2.7795,94.5958,21.95362308,2011
1799,-0.3686,-6.1541,113.3336,21.92702367,2012
1799,0.0368,0.1523,77.2933,21.68021319,2013
1799,-0.65,-14.8508,53.3628,21.53664987,2014
1799,-0.6544,-20.6056,75.9353,21.33519435,2015
1799,0.04,1.3677,59.4832,21.2599425,2016
1799,-0.25,-10.0204,58.4784,21.0939387,2017
1799,0.07,2.9219,51.1216,21.09161895,2018
1800,0.15,3.0606,39.221,21.53483593,2009
1800,0.31,7.8127,26.6967,21.50549268,2010
1800,0.47,15.9075,14.6319,21.58924946,2011
1800,0.08,2.5075,19.8258,21.59041674,2012
1800,0.2,7.073,34.0616,21.71446087,2013
1800,0.27,9.7878,37.2221,21.80717707,2014
1800,0.43,14.5326,53.2306,22.05513828,2015
1800,0.46,15.1056,18.5256,22.26549682,2016
1800,0.49,17.8219,4.7549,22.28198202,2017
1800,0.41,16.4237,15.4321,22.42132381,2018
1801,-0.03,-1.1992,149.3398,22.31370748,2009
1801,0.13,5.4014,81.8794,22.09164159,2010
1801,0.01,0.4106,66.4882,22.01542128,2011
1801,0.0187,0.9733,34.4007,21.82225371,2012
1801,0.0136,0.8493,27.6048,21.78276338,2013
1801,-0.0287,-2.1332,26.477,21.72404512,2014
1801,0.0104,0.4825,20.2527,21.68063595,2015
1801,0.0359,2.6258,11.4116,21.63978615,2016
1801,0.0613,4.7979,3.425,21.59868995,2017
1801,0.0115,1.1233,1.7172,21.57724747,2018
1802,0.019,0.6898,305,19.53806945,2009
1802,0.71,7.0321,458.6368,22.83891359,2010
1802,0.76,3.4477,232.9102,23.10834857,2011
1802,-0.1435,-1.4282,211.552,22.94253756,2012
1802,0.3059,3.076,226.1289,23.02142887,2013
1802,0.1846,1.796,287.0751,23.2282258,2014
1802,0.2123,3.5527,211.7669,23.30063189,2015
1802,0.1333,2.3016,137.3433,23.33409742,2016
1802,0.023,0.5509,230.1208,23.66060047,2017
1802,0.0684,1.0041,275.6842,23.63399711,2018
1805,0.0948,2.6116,53.8684,21.72987071,2009
1805,0.1233,3.5736,57.7663,21.79314139,2010
1805,0.1638,3.9842,64.8999,21.89611359,2011
1805,0.1578,3.6399,67.0197,21.97462458,2012
1805,0.2672,6.1284,61.4865,22.03055015,2013
1805,0.36,7.5468,61.429,22.12419498,2014
1805,0.3104,6.3869,68.5975,22.23246679,2015
1805,0.4549,8.6976,65.0801,22.31471626,2016
1805,0.569,10.0122,59.0487,22.39187091,2017
1805,0.7625,12.0696,56.4773,22.51230285,2018
1806,0.1015,1.772,318.1055,20.75527279,2009
1806,0.78,15.1417,90.758,22.96421593,2010
1806,0.27,6.1911,169.053,23.35088918,2011
1806,0.22,3.9292,211.9398,23.56224575,2012
1806,0.13,2.2545,133.1299,23.65251585,2013
1806,0.16,2.5758,148.72,23.74863813,2014
1806,0.14,2.2983,115.3224,23.62301002,2015
1806,0.34,6.0717,84.7989,23.55547939,2016
1806,0.38,7.018,85.0234,23.56245628,2017
1806,0.32,5.6409,106.3895,23.67112156,2018
1812,0.25,3.6535,89.852,22.47371469,2009
1812,0.2,2.5131,105.2228,22.57707353,2010
1812,0.21,2.5698,105.9287,22.6394637,2011
1812,0.253,2.8958,117.1309,22.76000143,2012
1812,0.249,2.9709,69.7084,22.8732499,2013
1812,0.24,2.8049,85.1481,23.00774912,2014
1812,0.26,2.7892,91.1245,23.09261857,2015
1812,0.4,3.3471,124.8625,23.69785131,2016
1812,0.195,2.553,94.5371,23.8305553,2017
1812,0.168,2.0686,112.757,23.97569512,2018
1813,0.7,16.3874,54.5838,21.45607532,2009
1813,0.52,15.6433,37.1657,21.56347665,2010
1813,0.63,16.553,28.2463,21.73994479,2011
1813,0.46,10.1355,24.6983,21.86612039,2012
1813,0.53,9.7215,26.0464,22.29963932,2013
1813,0.26,6.9483,19.6432,22.30083583,2014
1813,0.07,1.3667,17.2298,22.22794177,2015
1813,0.06,1.2375,13.8168,22.19166198,2016
1813,0.03,0.5537,12.4296,22.16654008,2017
1813,-0.77,-22.6372,12.4306,21.8919476,2018
1814,0.39,5.2247,158.7211,23.67091598,2009
1814,0.26,2.5276,245.0752,24.00133367,2010
1814,0.4,3.5445,296.5712,24.24894093,2011
1814,0.21,1.2397,393.7052,24.49027423,2012
1814,0.11,0.4936,457.8211,24.61179398,2013
1814,0.1,0.324,506.6271,24.7013023,2014
1814,-0.08,-0.972,342.68,24.7083554,2015
1814,0.06,0.2632,327.1867,24.67303389,2016
1814,0.27,3.507,262.1138,24.78697153,2017
1814,-0.06,-0.3631,276.7955,24.79672795,2018
1816,0.0996,4.2254,3.6473,20.06162518,2009
1816,0.3376,14.494,3.2851,20.18359334,2010
1816,0.7006,25.1559,5.656,20.41077805,2011
1816,0.041,1.301,7.9445,20.42802171,2012
1816,0.028,0.8933,7.7048,20.41873105,2013
1816,-0.2025,-6.8203,10.8225,20.34585656,2014
1816,0.3124,9.7268,12.1201,20.43573817,2015
1816,0.0603,1.7819,9.0337,20.37792233,2016
1816,0.1156,3.72,7.0435,20.37695314,2017
1816,0.0455,1.5405,5.0363,20.34993033,2018
1817,0.232,2.0397,75.3443,22.59015983,2009
1817,0.294,1.8212,98.4031,22.64861196,2010
1817,0.37,2.1766,115.0475,22.61511989,2011
1817,0.39,1.93,124.8856,22.75455497,2012
1817,0.45,2.0565,122.1873,22.73148677,2013
1817,0.85,3.9545,112.0765,22.9387361,2014
1817,1.62,6.9973,106.2505,23.04545594,2015
1817,0.4,3.2112,72.9795,23.40335652,2016
1817,0.8,5.5094,104.8904,23.8176296,2017
1817,0.99,5.481,102.0486,23.87808605,2018
1819,0.2663,1.8926,779.4798,25.2050405,2009
1819,0.2479,1.1261,959.8366,25.33424525,2010
1819,0.1281,0.6071,864.0832,25.51831771,2011
1819,0.2995,1.5124,980.0318,25.70616225,2012
1819,0.5265,3.848,681.6117,25.79567813,2013
1819,0.8247,6.118,561.8412,25.87434294,2014
